base_salary,num_appraisals,num_benefits,num_raise_requests,completion_rate,past_performance_score,skills,cost_of_training,benefit_to_cost_ratio
9876.822847746584,5,2,0,0.8830615656309337,2,5,2886.4106025237606,0.096241363
10440.952782162149,4,1,1,0.5001757031644054,1,3,1327.215564891952,0.024069728
6505.556336,5,3,2,0.9242950875798226,3,7,2181.2264324053344,0.244458236
9192.017346,2,3,1,0.9595320915211775,3,4,2849.8114458071113,0.111721036
7067.783600911641,6,0,0,0.5867641313925012,2,6,2587.185521368218,0.109391902
6788.688732978735,4,6,0,0.8932764042736693,3,7,2506.192028237337,0.203432142
10406.42556458457,5,0,2,0.7341486774645356,1,3,2917.2407519983935,0.03209705
6900.891208280827,2,3,1,0.4145520810733929,2,6,1408.934062531402,0.074546131
8556.409192,4,0,1,0.42220335738536374,4,6,948.8457403530003,0.130507656
8311.158938461278,3,2,1,0.4735124937653871,0,4,3412.476277757302,0.014655706
5858.491247322994,3,2,1,0.8969934712388155,1,5,1843.728227264829,0.100760656
9932.185710712642,4,1,2,0.8856455618454906,1,9,1140.3208393450043,0.133151901
9120.561787357907,5,2,0,0.9712739968037448,1,7,679.0031220823091,0.125910961
4027.418776259158,3,1,2,0.6361506698434065,1,7,2882.034186048868,0.114042679
8554.842222474686,1,0,2,0.655614461,1,4,654.6122012647386,0.054580785
6454.053131666758,1,4,1,0.5075935571246041,2,9,2494.954236158889,0.122925975
10194.150612825255,4,1,2,0.6628089174098464,3,3,3744.700008,0.05360056
5109.200326438484,4,0,0,0.6698155086068991,2,7,3103.380361,0.171275342
7287.046062740912,3,1,0,0.8881754623116338,0,7,1301.726523004325,0.068405587
8724.049101976932,2,5,0,0.9958067631890797,4,4,1276.6234345727644,0.15932051
8108.680588283751,6,2,0,0.7094944201281774,0,5,2014.5428630460074,0.031892483
9525.916513427943,2,6,0,0.8624505870076629,3,7,2585.806025248596,0.159800555
4963.156027981422,3,5,1,0.8663920920304671,4,9,2646.7013735092323,0.378158908
11303.828673734755,3,4,1,0.6387042886426076,0,7,2394.486509034553,0.028122037
9050.289317576542,2,5,1,0.5633473482491347,2,3,1423.000061540251,0.038487928
10719.436426001792,1,4,1,0.8069415950469558,4,7,1660.9752206098537,0.19370479
9748.480338466483,4,1,3,0.8601389357554285,2,5,2160.9664313948833,0.099174733
7976.779771089913,1,2,1,0.7038286525010213,1,7,1891.4675310114378,0.089025849
5431.603578177679,1,0,1,0.47343878958810487,4,5,1944.760708364958,0.156222289
6872.893637502599,3,1,1,0.6842522889418652,0,5,4498.754112800421,0.028341296
11179.126665725154,2,2,1,0.9398931772775072,4,2,1570.133340247935,0.067379429
10770.875563312766,3,3,1,0.7741326241891302,4,4,2614.569682912923,0.102633049
6760.80004,5,1,0,0.641286956,4,2,870.7683734492648,0.07886387
3000,4,1,1,0.8340841468519625,1,6,1567.6881121149927,0.190007638
7574.620531389763,3,0,0,0.6143998049771354,0,10,2190.0318226701115,0.062920807
7424.594223741767,2,3,1,0.5114280242157505,1,7,3041.9853256434817,0.058849673
7500.454775919234,4,2,2,0.7329818355217436,1,5,3015.9833957247347,0.061510145
9057.078403662803,3,1,4,0.40597838016998716,4,2,2356.1077787744175,0.031933645
9752.425158643326,3,1,2,0.6103631837420369,3,2,3119.0847063447445,0.035456573
9980.599094199048,5,0,2,0.5862683767558191,4,3,2090.0988366733495,0.07051751
8891.418280270735,3,2,4,0.6400283579001425,2,4,1962.9954135321411,0.060692976
4398.458596154728,1,3,0,0.4952949732761191,2,6,1361.0412621578892,0.122808867
7317.600534613409,3,4,2,0.7040670474616646,2,4,2495.6778046844443,0.069177205
12608.17956709838,2,2,1,0.5356852504640734,1,4,2697.2172640365675,0.025964126
8748.433469604957,3,0,2,0.8444923485918673,2,5,2807.891512,0.105947147
8735.639137,4,5,1,0.5836873694567372,0,4,2157.1237398814433,0.017176416
8718.971879547717,5,2,1,0.7281565506261045,4,5,2492.237702261308,0.146673164
8830.759245,1,1,3,0.8354674325196816,0,7,1554.2391358048424,0.050920965
3233.775637828154,3,2,0,0.7249118268415626,0,6,2233.3121733043718,0.06725548
7520.951366177863,2,1,1,0.9867719904601501,1,11,1757.601816877417,0.217556427
7924.214336410621,3,3,0,0.7097941373197416,1,5,3530.444791280086,0.054790646
10562.990798506824,2,5,1,0.9462041966111374,2,4,1252.7666071740805,0.078221549
8095.345789244592,8,2,1,0.9142235037168993,0,1,2387.103102300047,0.007825615
4706.977226796118,2,3,1,0.6316969608841784,1,6,2455.9708141073056,0.085528692
8860.178312343505,2,1,1,0.6356641705180031,4,8,3416.451587386493,0.195941219
6392.350703514509,3,4,0,0.8229357381861916,3,5,1528.9926304950418,0.165891999
5566.428717837165,3,6,2,0.6009819496375587,1,4,1846.1040147828649,0.044465582
6331.681906566839,3,5,0,0.784141964,0,7,1644.1780669975867,0.052396593
9085.008459,2,1,1,0.5260382982080695,0,6,3509.081359272671,0.023741601
10517.522479520137,2,2,0,0.4671669202098231,0,3,2059.0798303464508,0.010322912
8965.859890355174,2,2,0,0.5731422074439919,3,5,1281.5159631404886,0.101915721
9264.046447234043,3,1,0,0.9505724497512585,0,7,2486.5956737580127,0.054315579
8946.090545676003,2,0,2,0.9300815510275606,3,7,2315.485858444529,0.223317007
8202.654353720936,5,0,1,0.4973177679115409,0,9,3777.512526554767,0.036747115
9393.861269925515,5,0,0,0.5264276934395297,3,3,1748.681266783228,0.056693814
3162.4490658611585,4,1,1,0.5581363449183725,2,4,2522.740274,0.104893305
8222.176702609666,0,1,1,0.904657265,1,8,916.7534806701128,0.147114737
5910.149930755497,4,2,1,0.4962723110182118,2,3,1484.8817964363577,0.051965495
10325.805145088278,4,0,0,0.44968235902841314,3,1,1287.091605920055,0.015489068
7705.689389566279,3,3,3,0.5581527167114936,3,4,2061.6006823720204,0.075252593
8061.896176535661,1,1,2,0.954123431,4,8,2350.8651235132847,0.337361818
4989.856251492393,6,0,0,0.41220833985323396,0,7,684.2192170912876,0.050853366
10033.661778025704,4,2,0,0.5633372056370627,0,3,2351.6776015133296,0.012625841
9254.656240547618,2,2,1,0.49162668460374886,3,6,1819.0977868494379,0.096132287
9113.895764681007,4,0,1,0.9302935094009164,2,5,1603.5770194633742,0.127817151
6373.954295662355,2,3,3,0.6749279169137292,2,1,1823.0086379257145,0.019663893
6452.72031,1,3,2,0.9660244024376957,1,12,1755.1457110163744,0.229371715
8447.198909,5,5,1,0.6776331180626949,4,3,1201.7894881846755,0.08231036
6611.003179503898,6,1,1,0.9203806331379618,2,8,1846.963238878776,0.241201312
8869.785925354678,1,4,0,0.42246501278424026,2,5,2595.881572959733,0.047060238
3678.174794466556,4,2,0,0.914344443,3,6,3305.927978859866,0.274849501
7024.910887186815,3,1,2,0.7123449240650922,3,4,1708.8757351201725,0.118307777
11593.506930852982,1,2,0,0.5945843910978834,4,4,1602.0382219287817,0.083770561
8878.971655991529,3,0,0,0.5356176279593812,0,2,811.6592714008516,0.01105434
8333.587329061986,3,4,0,0.5766456673802299,1,3,2860.270988906321,0.026223368
11970.453071342714,1,4,2,0.8982520076781166,2,5,1881.2591541966412,0.082906834
3328.0927623971284,3,2,1,0.6304823559142051,2,4,1653.368856207205,0.122394811
6369.3777704237855,4,2,3,0.8527013377960793,3,4,1946.7234607368152,0.137586548
7197.653656505222,5,1,1,0.7301611509180337,1,4,1344.9968786883767,0.063199287
9716.702466,7,0,2,0.8670601275885093,0,5,1892.5198816271673,0.036099762
9751.312726456472,3,3,3,0.6005986611133863,3,2,2367.2090267774074,0.033792467
6267.986582034748,1,2,1,0.7191236063040062,1,4,1626.5154336200383,0.063257876
9995.908644,3,1,0,0.9863534610183969,3,4,1638.873935081547,0.130053054
7193.370465356585,5,3,0,0.8615815391588797,3,7,2766.0333394308045,0.210519531
10423.279251298334,5,1,0,0.6051274422090662,1,8,1409.7171830756513,0.078505164
5934.714603755885,3,2,1,0.5710775312550928,0,7,3007.384892914946,0.039415337
7753.376801867679,2,4,1,0.682607465,4,6,1810.9779067999593,0.1740701
7019.665369246879,3,1,2,0.9278169159502716,4,5,3051.4310507687287,0.211423016
10112.060743131427,2,4,1,0.40701155820224644,2,5,2092.2999080066547,0.042384202
6954.4375668676585,4,3,2,0.9178234832799805,2,8,500,0.235479295
7915.102941976488,1,3,2,0.7204839208154574,2,2,2041.701354336883,0.036459264
9013.622795326099,4,2,1,0.49373034503171515,2,3,2499.837520555146,0.03495172
9090.516966052239,6,0,1,0.6082157025500244,2,4,2109.819153,0.064020818
9773.905214946342,3,1,0,0.5083636153039444,3,5,2756.3124233371955,0.078028415
8422.249553689333,2,1,1,0.7490494609762081,1,2,500,0.031138226
7163.502169440338,5,1,1,0.5855872489905863,1,2,2029.642426171053,0.023676486
7300.602509282499,1,5,1,0.978707357,4,6,2183.8303746150164,0.240973224
8051.344630415224,4,6,2,0.40836750774988667,0,2,708.3943841791529,0.006716715
8499.184952148767,2,5,3,0.8329239382167889,1,3,1204.9054856934158,0.039030837
7705.656704303127,2,3,1,0.6762341575239286,0,4,1302.1249764683973,0.02526141
8038.406841931094,1,0,1,0.4226496510754342,4,4,2274.264928841079,0.080407657
4965.492278855789,3,2,2,0.7704066455801454,3,3,1490.5305178728008,0.117678881
9334.710568909357,5,1,1,0.6681938094585028,4,9,1263.3640596696494,0.266140227
8362.224578,3,1,0,0.6170175627855863,0,7,876.6944689,0.0443491
10003.740827082176,2,6,0,0.706779839,3,8,2545.485617985251,0.145453891
8000.321015,4,0,2,0.9770305572110276,1,2,3173.6165908428857,0.033766574
4523.2048429564275,1,3,0,0.701594599,2,6,2408.900105534929,0.149769279
7283.107621,2,3,0,0.549182914,4,3,2820.0604337843383,0.070995642
7600.140153763166,2,3,2,0.9834154215738086,4,5,1121.1072447555068,0.231473617
9485.806610867197,2,3,1,0.9806976909266076,1,6,2021.8797618542462,0.089102451
3859.4529109732102,3,2,0,0.42482984571341464,4,5,754.7364740270673,0.189176841
8082.359034,4,2,0,0.41368407031079507,0,6,2690.5874973552764,0.02108312
9027.350431586612,4,2,0,0.774020413,2,6,2087.1496182709634,0.115005715
6677.024229436961,5,2,2,0.43564842215318234,1,1,1584.464823850945,0.009018246
8149.256019633694,2,1,0,0.8782211028030964,0,3,3250.6244365380517,0.02214025
6745.926981700311,2,3,1,0.4186973173149829,4,6,2212.518909247018,0.117849447
6540.854133559219,3,2,3,0.7422462654265025,0,9,2245.724510304702,0.06431585
7183.160299737366,4,4,1,0.9753484305719897,4,6,1736.299630916769,0.26314635
6578.616015065978,4,4,1,0.8656530694690674,1,1,1831.3031744105751,0.016317807
9367.236623872664,3,6,2,0.633797434,4,4,2969.6622880234127,0.080549216
6530.096246329244,1,0,0,0.5118215113614524,0,7,500,0.050963037
6194.179985904146,2,2,0,0.46186316438640945,1,5,2680.851763034437,0.046770803
11535.857333679067,1,2,0,0.4270731976954816,4,5,916.1154103005615,0.079369994
9921.480023648071,4,1,3,0.68487793,2,8,3159.0255185877036,0.115913148
4276.973278681599,2,5,1,0.7806752391165258,4,2,1773.6904456149575,0.08921326
6470.463420294933,4,2,1,0.42331460259758186,4,5,3150.5431643956927,0.097799266
8484.925943445422,1,2,4,0.8106743094731723,4,4,2892.072952016504,0.123043846
8647.510134462987,1,2,1,0.7472211307572652,0,4,1797.0839429384985,0.025667572
5019.014268526213,2,2,0,0.8690571434382209,1,4,2025.9381880742455,0.086420115
10317.130985644644,4,5,0,0.7180745207117782,2,6,796.6275296,0.094943225
9650.448838363252,6,3,0,0.7509232934829204,3,4,2955.613936376142,0.08517453
8963.803264080678,3,2,1,0.5046040487949562,3,2,3024.2534747612463,0.030609759
10713.456981424242,6,1,3,0.44288058956470067,2,5,500,0.053950802
8904.579985141836,4,1,1,0.6699734445995171,1,6,2145.2257177551674,0.068423951
8897.161758503695,1,2,3,0.9299103544235042,0,8,1600.8314459017975,0.061491875
11115.358543644485,4,3,0,0.9832899940533567,3,6,2227.4532614816794,0.158992515
10202.439161455417,3,5,0,0.9842751631354295,2,9,1921.5399124718633,0.181725023
6316.985082176938,1,1,2,0.7290659973737641,1,6,1436.871241308095,0.101097033
9266.390357343831,4,3,1,0.6304846827897295,2,4,3247.4556235211003,0.053228494
6671.464270082836,2,3,1,0.6632972908289908,3,6,3765.5276525613685,0.131162112
9008.309101900555,2,3,0,0.8338450499569562,1,8,2676.591878377274,0.101187873
8953.227014039629,1,3,0,0.908319818,1,4,1321.7717036410263,0.061711757
5233.065375088028,5,1,2,0.6285525853298785,3,3,1409.3196313028704,0.100003262
7756.308777,4,2,0,0.952115217,0,2,4001.595879300491,0.014925887
8530.514047160805,6,3,0,0.601555286,4,6,2073.7026347778274,0.149093982
7127.419618011686,2,4,1,0.7629756158971657,0,6,806.5583788716337,0.045173314
8629.419884781519,2,6,0,0.8151291313962215,3,4,2708.191079371859,0.090964012
9611.795554002138,1,2,0,0.5665759158598794,0,7,2031.834639066679,0.031367822
7938.8138715384885,5,0,0,0.9684798938699245,4,4,2226.6989005797354,0.190542261
8449.198953416519,1,3,1,0.805802207,3,9,2468.0827992560075,0.229913859
10766.84815711195,1,3,0,0.6497801597935935,0,6,1670.4256235850926,0.027973053
8946.393166450453,4,3,1,0.5224266426987249,3,3,2270.050861026909,0.048535957
8401.648579348946,1,1,3,0.9732764336550146,4,4,1948.7275001984842,0.169999034
6083.841240717278,2,3,0,0.4894359222088413,3,4,3825.4873993868437,0.068636596
9342.052022777698,2,4,2,0.8396708946802922,0,1,2067.0179217801738,0.006080575
8660.299898783876,4,1,1,0.41302832663788797,4,7,2342.433832135007,0.12352662
10567.478867402817,3,1,3,0.6099247136951558,0,1,1264.4968950212315,0.004716408
8093.757086606623,5,5,0,0.5310535340911711,0,8,2974.4709549716504,0.031311592
4367.466999732009,3,2,2,0.6499660864700718,0,4,1173.972820909707,0.037454252
4599.758262343476,2,1,0,0.9970187983528521,0,6,2272.3197403088147,0.081145544
9471.361527519466,1,3,1,0.420060928,3,7,3209.5813417529653,0.081786751
6859.612804603694,1,3,0,0.7358017262036254,3,2,500,0.066440983
8873.535502220995,0,2,2,0.9044261708535802,0,5,1595.9626271462362,0.038098754
8228.465289004713,2,0,0,0.4009271973563462,0,6,1706.8900748621775,0.02421215
7666.320664612159,4,5,0,0.5167298334140575,1,6,533.1999442132583,0.057953606
7807.277428823553,3,2,0,0.5099997616365783,0,2,1307.5182497899973,0.010084233
6269.220989909547,1,3,1,0.9401759522946909,3,4,2937.5613183319274,0.13792166
7968.444622200658,4,1,0,0.9423731954198157,4,8,2635.639161037474,0.339469051
6831.013134411202,2,2,2,0.7699612696758642,4,5,1877.8994274255003,0.190416443
7255.48696,5,0,0,0.7219229578342743,0,6,3267.597869145107,0.041162243
7352.701910581678,3,2,0,0.9628633180388867,3,5,2734.507047470919,0.173689036
7546.613460202561,4,4,0,0.7344290126399143,0,6,3417.762760628699,0.033989866
9844.346913014173,3,0,2,0.5564619445590152,1,5,3097.679451804683,0.041707454
7740.418341590613,1,0,2,0.5965720049972307,2,5,1458.669442320119,0.093223234
10047.404673180197,2,0,0,0.6544541627045657,3,4,2444.453523413647,0.083824732
11075.709902652963,4,2,2,0.7676105676735675,1,7,3712.917261,0.066383319
9709.889302112299,1,0,3,0.6137383173456219,3,2,2019.1441477613519,0.039823937
9068.937070137023,1,0,2,0.8716007093876654,0,5,1617.935025601295,0.039307782
8653.664419,5,1,1,0.6081586247678545,2,5,2571.138131218049,0.076499207
9730.717418,3,0,1,0.5558305569188869,0,9,1352.5671231808274,0.044335273
8178.721477192479,2,1,0,0.782414314,4,8,2400.896704972443,0.282469775
9969.139691914397,1,0,1,0.8338617037557048,3,7,3191.644651468826,0.174751176
9228.211610579368,4,4,0,0.9249076040282793,0,5,3273.7747921894206,0.031888997
7280.3190784392245,2,0,1,0.8530939312552885,2,3,2002.2900564303275,0.080967646
9791.701760205611,6,3,0,0.4738350797835883,4,6,1835.2289667880561,0.108289231
8182.960011955137,0,3,2,0.6983079520397599,0,7,2131.2210258744417,0.040020331
7787.735984775368,1,2,0,0.6648215733156579,0,2,2417.177261818513,0.011866608
7047.6016792020255,1,5,1,0.5145847886167383,1,5,1018.6962996373176,0.04779589
8332.037695749144,4,3,0,0.9990583486016064,3,6,1487.349256599937,0.211825963
9992.925230825967,3,2,0,0.4890084182133254,3,4,586.7454030668573,0.067567852
9777.880011186075,2,2,0,0.6578297651194054,3,5,966.6265279034035,0.112023398
8706.787594917914,2,1,2,0.6581329371014826,4,3,2307.2296052329275,0.082860331
9199.287281,3,3,2,0.4188127619890252,4,5,1476.7805687015862,0.083255905
10543.393583045116,2,2,0,0.6431881056842418,2,9,1644.8048345858795,0.131678932
7700.067417658278,3,2,3,0.9770179315474117,1,8,1375.3431527958899,0.146432653
5769.159992939587,4,1,1,0.6864498668252336,1,3,1598.3057230300672,0.051053197
10602.259704357144,2,3,3,0.8037538242722229,1,1,2626.790543451244,0.010486675
6940.4434959385635,3,1,0,0.9087461739730199,0,7,2165.9130978042067,0.066218895
6619.323753312191,2,0,0,0.4396680323531379,4,7,1643.6065847755906,0.186233945
4407.604489330897,1,2,1,0.6665860874703061,1,5,2633.2557680490613,0.080887925
9142.566106328593,1,2,2,0.858150988,2,4,2983.5600205002247,0.07613275
4757.094750895558,2,0,1,0.4307817514378697,3,2,1069.9514399226373,0.057179817
6499.482384616526,0,1,1,0.6741968902456109,4,5,2006.8825840007144,0.183079015
9176.473589030118,1,1,3,0.9715210842052607,0,4,500,0.036060816
9443.842504816745,2,1,1,0.9504671965005475,2,10,2470.2083628874543,0.226049635
6696.591703563533,5,2,2,0.7393624931048419,0,4,1721.6579021900052,0.030121968
7731.6933460151895,2,4,0,0.7153767024183559,3,3,4672.642220076228,0.059596782
6254.810947187694,3,2,0,0.860704785,1,5,3164.519949204064,0.082606531
6903.206424377635,2,4,0,0.8353783347203094,3,5,690.4180911984533,0.17415281
8532.430520305814,4,3,1,0.6823975618532642,0,1,500,0.006358276
6996.7066424070845,2,1,0,0.5044057816774075,2,5,1135.010896470098,0.087654475
7511.569919648662,2,1,3,0.9917029767503556,4,3,1113.721612621091,0.152957313
5070.586636764867,3,5,2,0.9134286345998957,2,3,1942.9123854795916,0.082925894
10265.912329612274,6,4,1,0.7020888912846328,2,7,2179.789675,0.100670263
9020.133186342131,0,3,0,0.4445709559769661,3,9,2081.712163,0.127001673
9585.810743674403,3,0,0,0.40955771127177404,4,6,1435.8441952117919,0.111478098
10580.850649233726,1,7,0,0.6137941773140382,2,5,2460.384348152164,0.05566037
6349.574248908567,4,2,1,0.5421668225596137,3,2,1428.2248393691161,0.04831178
7283.211033943952,5,1,0,0.4723263917033954,2,4,2886.0503676316484,0.053123796
4210.331264835579,2,3,3,0.48521412595676194,2,3,2264.4092557520157,0.050927805
14280.845820204475,6,0,1,0.9792649607380355,4,3,1361.1975266319953,0.092721463
7700.829369365248,2,3,1,0.7810497993101573,4,7,2155.6777403382735,0.236548489
10077.455799829824,5,1,1,0.7322633829410543,3,7,3636.779790437886,0.142243927
5523.677711329083,4,4,2,0.849926845,2,6,2645.072520123865,0.144753948
9992.776851286018,4,2,0,0.6320697120404698,1,5,2858.2266344538934,0.045633496
11715.181753299332,5,5,1,0.4886981650269273,4,5,1978.2304537249413,0.074526608
7879.438501944037,2,2,3,0.6289379100989361,2,2,1411.7502070336063,0.034648444
5978.237006820797,6,1,0,0.8450273633975431,1,1,2380.3484251390723,0.019078156
7722.407198108928,2,3,3,0.812889771,1,7,524.8360920300152,0.109985399
3546.4769500855473,3,1,1,0.4428239460824118,1,5,2224.416145965612,0.068433204
7924.226597956316,4,3,0,0.5683481005734741,3,2,2910.173589370006,0.036862634
9641.934278625991,4,2,1,0.7894751141996532,4,4,969.3226283774397,0.133681812
7928.4847112529715,4,1,2,0.9724955010601336,0,4,500,0.041700042
7431.720890622065,1,2,2,0.8600132993987297,0,4,3249.5317268279337,0.028474309
9055.136232224066,2,2,0,0.6587495708426945,4,4,3321.3108998763823,0.098493952
9208.049693899105,0,1,2,0.6922186007685662,1,5,1716.805878038717,0.058539286
4680.188874989635,2,4,3,0.8240644377363999,0,6,500,0.063550985
8177.645924557577,2,5,2,0.5396599120595377,2,4,3148.1746641574628,0.045522287
12871.970248458487,6,5,1,0.8613651433543416,4,8,3049.887451992763,0.185022388
5329.967508703952,1,0,1,0.8443944256428375,3,5,3933.0845288831324,0.17846133
7829.162334333867,4,2,1,0.6050389185465501,2,2,1467.2871771534353,0.034585347
11883.492244103405,2,2,0,0.5910005311763578,4,2,2826.458481214624,0.037619503
10208.35031308735,3,0,1,0.5505333641015232,4,7,2944.734576511405,0.144301245
6973.206638447877,5,1,1,0.6249543088221418,3,5,1913.8090790605045,0.130375151
8412.270759245208,1,2,1,0.6601434149156822,4,3,1683.5921983536382,0.087661751
7995.7766400303535,2,3,1,0.4230056510695605,1,7,2764.761731,0.047526671
6503.856391356665,4,4,1,0.9975735192799933,3,5,3062.1992562899104,0.169568044
7851.495785013835,4,2,1,0.9602456188950405,3,8,1868.2094404765712,0.281398254
7440.067734386941,5,2,2,0.4990650689246847,1,6,854.1193375878743,0.06177703
8225.497876153499,0,3,1,0.9080654951379847,2,1,2700.0422998853496,0.021576871
6503.233638617933,1,1,0,0.8887744519225194,1,8,2494.3225681333697,0.149726845
5446.7635995106775,3,2,0,0.5602741943227526,1,4,1511.1720321682374,0.056323571
7917.438453215258,2,2,1,0.9891523675634031,2,5,847.2294327244051,0.148898947
11430.23643635756,5,2,1,0.5591870618998287,1,5,2371.0603459595127,0.037275915
8164.405852525593,0,4,0,0.9655897893415053,4,5,2281.6949933025076,0.193954276
7336.812442136909,3,2,0,0.6680888585029086,2,6,1617.006641235228,0.120813924
9508.171610076997,2,5,2,0.67529708,3,6,3015.040112453412,0.105082717
7683.360774809243,3,2,0,0.8915176319939266,4,4,2142.4464142747834,0.164702293
11736.06584991822,5,3,3,0.808752792,2,6,1848.4945801992833,0.092814525
7992.174981409843,1,1,1,0.6980545655161186,0,3,2512.1045009693194,0.018690748
9400.994126316327,7,2,0,0.5307458190392328,4,6,1847.3044835217565,0.129996623
6490.7912352134545,3,2,1,0.90323435,2,6,1143.0586169361532,0.18404454
9006.178506673325,2,3,0,0.9590945911406892,0,6,2425.863548042762,0.044498522
8550.186953887509,4,3,2,0.7369572704725831,4,2,1270.4637137167783,0.062876822
7886.987750681584,5,0,2,0.8241645330677082,0,2,1372.9566336510695,0.017063546
6996.484478,3,2,1,0.9829402957140911,2,6,1706.3512706457268,0.178665241
6723.939668695251,4,1,1,0.49788671716318583,4,4,2148.2507784823392,0.10402775
8564.705327959306,4,2,1,0.4690468263467193,3,6,2358.5583696932836,0.092855555
9257.878219392947,3,1,1,0.4568675662177446,4,1,3205.7922669621057,0.01735335
7745.674407411737,2,2,0,0.9775000531319913,3,8,1670.138303352651,0.300312636
8574.535858241585,5,1,0,0.8498130808711548,4,9,1261.683261419646,0.369976567
7924.170643734461,1,1,0,0.8460701219474216,2,7,500,0.199093824
8197.052049810776,1,4,2,0.7105584992962612,4,2,1128.4380911498542,0.060599471
7599.110035,2,3,2,0.7300412488134171,1,3,2934.332493735157,0.035229563
8035.945158736617,1,3,0,0.927758132,1,2,2622.6509230614693,0.030521883
13396.080913634853,3,3,1,0.9696020923872181,2,1,2933.9159843854795,0.016133149
8623.268598,2,2,0,0.4433799107427571,2,6,1806.676659038436,0.069823942
9290.593916862086,5,3,0,0.7379209717155908,2,2,1689.3114200384962,0.035477239
8876.047210656194,6,2,0,0.840625719,1,2,1847.6135724208784,0.028681339
7474.3663534058815,0,2,1,0.7093877229159677,2,3,2349.344922,0.057915972
10587.978426583337,3,0,0,0.991344746,0,8,2297.100568311148,0.061549937
7417.672459147318,3,1,0,0.6981385897179722,2,4,998.1484268014292,0.093964013
10110.109097885103,1,1,1,0.9966138079249277,0,2,2465.597018115849,0.015014099
7331.586003867103,0,2,2,0.7214527512883362,1,3,3122.8640376554804,0.036515541
6080.054961711918,2,3,2,0.685488898,1,7,1807.030545343483,0.098056204
8730.792416472386,1,1,0,0.9371728229359072,3,13,1863.0903140264434,0.439278006
5790.663287795787,2,2,2,0.7249942760867152,2,4,2663.7897137957234,0.088284264
9071.280450033219,0,1,0,0.7249959814902827,2,6,1524.5490399472242,0.117611105
5611.682687817367,4,4,0,0.4382440780502297,1,7,723.5850495232125,0.073607919
7361.983939054293,3,1,0,0.8828233504560445,4,8,1940.4031864823173,0.360248311
5136.540606950517,3,1,0,0.6905023738859217,3,2,2015.015679590065,0.072194712
13648.334018805459,2,1,1,0.6373552144730794,4,3,2007.120782982776,0.058453454
4692.080880767371,3,1,3,0.8309336085938896,3,3,1580.751174362789,0.135242512
8019.6274807928085,2,3,2,0.7004947633441625,4,11,2145.474700540685,0.319327689
10286.608548660028,0,2,3,0.8950078239342734,0,5,503.1568791997083,0.036118837
10072.77181717405,1,3,1,0.5095967877758896,3,4,2836.3096778244317,0.055811507
9702.684244346274,5,0,1,0.7613104100627162,2,4,2831.197416265932,0.071743441
7365.543223557049,5,2,0,0.8724326370565005,1,2,1524.0899640528905,0.035286754
10702.177892674004,2,2,1,0.9514686476937175,4,5,1196.7565154119354,0.181592757
9826.782181604365,5,0,2,0.9932459518453807,0,3,1408.135320036919,0.025610305
8424.599235320953,5,0,0,0.8593410071776477,3,6,1441.934988187406,0.2090317
8481.161515453185,1,2,1,0.603210181,1,3,1356.1524033232406,0.03279114
7392.154704769255,3,5,2,0.44445999037839296,4,8,2562.4932827402718,0.138303279
6180.695948333923,2,3,2,0.9140114760993306,3,6,2068.6912936265016,0.216133988
10474.301950957433,0,2,1,0.6209121118328169,4,3,500,0.076502798
10624.415987203063,2,1,2,0.6125777395511863,0,2,500,0.010188898
6231.781717940157,2,2,0,0.691760422,4,5,500,0.223674325
7692.429669707616,0,0,0,0.5805861834085434,1,4,715.6007523830458,0.055241112
7713.153567082142,4,2,0,0.4961024341568421,0,6,1818.9926014215018,0.028262185
7934.688193,4,3,3,0.4903037353322418,3,2,1988.1430268880692,0.032624844
8128.589757175163,4,3,3,0.5164973293934616,4,10,3229.508856623483,0.191890899
9893.722923,3,2,2,0.4082477340862276,1,7,1022.2674650271149,0.046406891
6505.565383026513,3,0,2,0.9081975307598867,2,5,2908.1081683346656,0.138816141
6307.3060169746805,0,1,1,0.8967181586563121,1,2,1610.779395449501,0.041620296
10473.23948428595,6,3,1,0.5912299782554897,2,2,2380.182391,0.024374885
7074.710516237404,4,1,0,0.9953741697007331,3,3,1585.1615086082454,0.130400185
5473.929292845867,1,2,1,0.500079608,0,5,2244.422235784171,0.028036549
7029.740115800259,5,6,1,0.823572576,4,5,1758.872419701648,0.171740594
7339.894529511998,4,3,1,0.4185950644689528,1,6,1117.2049273831112,0.049454481
11109.92545545153,2,5,2,0.6729436410888818,0,4,1141.5604574005006,0.017765746
9849.652424753474,1,2,1,0.7760093289072523,1,3,1553.8276847656566,0.036942622
10295.041233264485,5,0,2,0.6128749610772277,1,8,2855.1722976485116,0.072367859
9639.947284693571,2,4,1,0.5428316411730959,2,2,1992.5274409407948,0.023545966
9892.487343230629,4,1,0,0.889945784,4,6,1372.6180665823772,0.226928468
6623.835746839364,2,1,2,0.416926574,1,5,1444.3205715029092,0.046489664
7602.7956892930315,4,2,1,0.8692185174938027,0,3,1704.4837641137644,0.024817609
6020.169373952902,0,0,0,0.8764059926452278,1,6,1912.1467636998211,0.132582612
7579.023938925933,4,3,0,0.6268517354077296,0,6,2056.4350288964115,0.03377598
9368.209981869482,2,1,2,0.7005901712762346,4,4,2780.668404973527,0.10737937
8269.166569624493,1,1,3,0.6607704443168188,1,5,2066.111585546027,0.057783504
10622.96163792059,2,1,1,0.7935641284186419,2,8,2141.599981514023,0.141449381
